,Unnamed: 0,Unnamed: 0.1,user_id,app_code,os_version,is_4G,is_click,log_time,item_id,item_price,category_1,category_2,category_3,product_type,ad_freq
215408,233950,233950,84842,386,latest,0,1,0.0,105534,2252,11,51,242,4084,0.0
215483,127360,127360,84863,508,intermediate,0,1,662580.0,39606,4560,17,26,328,3606,207675.25
215484,127361,127361,84863,508,intermediate,0,1,679440.0,39606,4560,17,26,328,3606,302028.2
215588,2433,2433,84928,244,latest,1,1,52080.0,44898,819,9,9,244,2106,26040.5
215625,233977,233977,84931,129,old,0,1,1187160.0,82830,121,7,24,100,2432,543292.2173913043
215639,206270,206270,84934,246,latest,0,1,1732080.0,99593,1447,17,39,151,2874,866040.5
215654,112071,112071,84946,296,old,0,1,49380.0,39708,441,10,43,223,3055,0.0
215714,13745,13745,84957,32,old,1,1,389460.0,33633,2092,13,58,102,1344,152350.64705882352
215750,59019,59019,84975,14,latest,0,1,120.0,7328,1792,12,57,18,3151,0.0
215805,47404,47404,85005,231,latest,1,1,16620.0,79527,6336,4,38,62,3928,9270.25
215855,16154,16154,85025,190,latest,0,1,191400.0,88390,320,0,6,145,1457,83868.2
215900,217388,217388,85037,385,latest,1,1,0.0,52374,17856,1,42,157,4986,0.0
215992,121384,121384,85056,473,latest,0,1,1320.0,37250,800,13,67,32,2023,660.5
215993,98022,98022,85056,473,latest,1,1,135060.0,10696,1248,7,31,271,10120,45460.33333333334
215994,60440,60440,85057,296,latest,0,1,240120.0,64835,8960,11,76,147,7455,0.0
216018,224871,224871,85066,283,latest,0,1,6720.0,61182,4550,8,41,36,2890,3360.5
216047,84186,84186,85076,129,latest,1,1,12360.0,30469,1843,13,58,273,420,0.0
216055,128394,128394,85082,296,intermediate,0,1,527640.0,42881,5376,7,72,79,2048,0.0
216063,92104,92104,85088,244,intermediate,1,1,240.0,99563,5958,17,39,252,9058,120.5
216070,234005,234005,85094,213,latest,0,1,120.0,83767,1008,11,51,242,10414,0.0
216081,182407,182407,85102,213,latest,0,1,55860.0,71417,4480,7,33,11,7312,0.0
216110,234009,234009,85117,127,intermediate,0,1,0.0,55454,1177,10,63,216,9697,0.0
216118,215350,215350,85117,127,intermediate,0,1,89700.0,49995,8256,7,72,79,6367,38140.11111111112
216140,121390,121390,85118,244,latest,0,1,260460.0,37250,800,13,67,32,2023,132608.7142857143
216147,43814,43814,85123,296,latest,1,1,1883040.0,69585,1895,17,8,159,83,0.0
216155,38722,38722,85126,50,old,0,1,0.0,54546,14176,1,12,301,6086,0.0
216156,55409,55409,85126,50,old,0,1,924840.0,72955,2344,0,6,145,2056,462420.5
216183,99170,99170,85145,371,intermediate,1,1,21960.0,29402,313,11,76,147,9583,0.0
216189,106281,106281,85149,473,latest,0,1,0.0,113676,30016,1,42,157,2874,0.0
216223,150946,150946,85156,296,old,0,1,2580.0,89759,275,17,55,26,4558,0.0
216279,231884,231884,85184,296,old,0,1,387480.0,53913,256,10,43,264,4244,0.0
216364,175631,175631,85220,473,latest,0,1,49920.0,44465,24192,8,41,36,4143,30440.111111111113
216372,97815,97815,85221,190,intermediate,1,1,20400.0,113477,11520,9,9,90,8826,0.0
216423,72464,72464,85232,283,latest,0,1,0.0,2715,1601,14,61,159,7093,0.0
216427,63403,63403,85232,283,latest,0,1,53820.0,89373,2496,17,8,113,10025,35988.2
216434,227098,227098,85232,283,latest,0,1,107820.0,61874,7616,1,28,314,10097,67855.08333333331
216439,227101,227101,85232,283,latest,0,1,194220.0,61874,7616,1,28,314,10097,94831.82352941176
216440,101471,101471,85232,283,latest,0,1,198180.0,64241,3072,10,43,223,6659,100573.38888888886
216450,101475,101475,85232,283,latest,0,1,371100.0,64241,3072,10,43,223,6659,165692.17857142858
216509,141043,141043,85255,127,old,0,1,196380.0,45388,2563,17,39,151,8251,62076.2
216510,141044,141044,85255,127,old,0,1,199080.0,45388,2563,17,39,151,8251,84910.16666666669
216517,108479,108479,85259,3,intermediate,1,1,0.0,11479,13708,8,40,84,5036,0.0
216566,63720,63720,85277,385,old,0,1,0.0,95847,29779,9,3,159,4719,0.0
216627,76426,76426,85300,422,intermediate,0,1,0.0,71406,2585,9,44,114,2182,0.0
216628,192937,192937,85300,422,intermediate,0,1,0.0,15784,768,4,38,62,7030,0.5
216629,214280,214280,85300,422,intermediate,0,1,0.0,19233,3776,4,38,62,7284,0.3333333333333333
216630,234057,234057,85300,422,intermediate,0,1,0.0,80281,33536,9,66,193,2099,0.25
216632,83291,83291,85300,422,intermediate,0,1,7260.0,12729,544,7,33,202,7979,1990.166666666667
216641,103038,103038,85300,422,intermediate,0,1,32340.0,82763,3840,13,58,75,8013,12032.066666666668
216642,135664,135664,85300,422,intermediate,0,1,37560.0,33147,37280,1,42,103,2376,13627.5625
216649,185446,185446,85300,422,intermediate,1,1,119460.0,132045,1895,11,51,15,5892,38561.782608695656
216651,14273,14273,85300,422,intermediate,1,1,127680.0,65275,5760,1,64,263,10099,45648.04
216682,36520,36520,85314,371,intermediate,1,1,2187600.0,13260,13001,8,40,84,5036,1693116.2
216688,65897,65897,85315,469,latest,0,1,315780.0,105243,4826,17,26,233,1946,0.0
216689,65898,65898,85315,469,latest,0,1,317940.0,105243,4826,17,26,233,1946,158970.5
216691,203045,203045,85316,3,latest,1,1,0.0,74081,15360,17,39,252,6554,0.0
216719,3614,3614,85330,31,intermediate,0,1,16440.0,83521,178688,8,40,313,3642,0.0
216767,171275,171275,85358,455,latest,0,1,27960.0,103486,35520,10,43,187,6077,13980.5
216782,144718,144718,85363,44,latest,1,1,0.0,29899,5069,17,39,252,1754,0.0
216787,55421,55421,85364,5,latest,1,1,0.0,72955,2344,0,6,145,2056,0.0
216898,137568,137568,85390,249,old,0,1,1091940.0,91875,140800,9,3,27,6878,545970.5
216914,234094,234094,85397,473,old,0,1,18420.0,36123,1555,4,38,62,5609,0.0
216915,234095,234095,85397,473,old,0,1,18720.0,36123,1555,4,38,62,5609,9360.5
217032,5243,5243,85460,129,latest,0,1,118980.0,119516,1856,17,8,113,10025,0.0
217059,7330,7330,85472,469,latest,1,1,344280.0,74406,12889,4,74,292,3399,0.0
217060,7331,7331,85472,469,latest,1,1,346440.0,74406,12889,4,74,292,3399,173220.5
217080,94563,94563,85479,371,latest,1,1,0.0,12084,7168,1,42,103,792,0.0
217081,110303,110303,85479,371,latest,1,1,0.0,67649,953,14,61,132,8392,0.5
217082,219566,219566,85479,371,latest,1,1,0.0,64701,47936,1,42,157,4986,0.3333333333333333
217083,219567,219567,85479,371,latest,1,1,0.0,64701,47936,1,42,157,4986,0.25
217084,234113,234113,85479,371,latest,1,1,0.0,30004,1913,7,33,202,7573,0.2
217096,160266,160266,85480,366,latest,0,1,0.0,83107,209024,1,42,211,422,0.0
217097,165811,165811,85480,366,latest,0,1,0.0,126431,3238,0,6,277,4552,0.5
217117,160270,160270,85480,366,latest,0,1,44100.0,83107,209024,1,42,211,422,9670.954545454546
217118,161103,161103,85480,366,latest,0,1,58560.0,64247,5655,17,26,233,4654,11796.565217391304
217149,188011,188011,85491,469,intermediate,0,1,0.0,119174,4416,9,44,164,2868,0.0
217209,121835,121835,85523,465,old,0,1,0.0,11871,2547,4,38,62,10412,0.0
217211,201785,201785,85524,249,latest,0,1,0.0,89776,5280,10,63,295,521,0.0
217213,234125,234125,85524,465,latest,0,1,310980.0,10804,1342,9,44,114,5420,120500.33333333331
217276,121837,121837,85545,469,latest,1,1,1828260.0,11871,2547,4,38,62,10412,914130.5
217280,109410,109410,85548,244,latest,1,1,2563740.0,20260,455,17,39,252,977,0.0
217305,70942,70942,85563,144,latest,0,1,0.0,114702,23552,9,3,159,4282,0.0
217337,29897,29897,85570,5,latest,1,1,1022760.0,108596,2393,14,61,159,1694,0.0
217341,234135,234135,85573,213,old,1,1,258060.0,118289,627,7,71,228,6579,86420.33333333331
217343,41354,41354,85575,5,old,0,1,0.0,80771,11697,9,3,48,6347,0.0
217345,151044,151044,85575,5,old,0,1,960.0,9634,3507,9,44,164,5420,500.33333333333326
217355,182465,182465,85575,5,old,1,1,850860.0,19148,2592,13,78,205,4279,187878.53846153847
217361,187624,187624,85576,386,intermediate,1,1,0.0,73887,5178,10,43,223,3363,0.0
217366,143217,143217,85581,207,intermediate,0,1,0.0,45537,10752,9,44,114,9427,0.0
217368,82139,82139,85581,207,intermediate,0,1,74580.0,132853,18179,1,42,157,4986,26480.33333333333
217372,80263,80263,85583,207,intermediate,0,1,21480.0,31143,54681,9,3,27,5259,10960.333333333334
217397,139965,139965,85598,504,latest,0,1,0.0,88587,576,15,47,261,4783,0.0
217404,36079,36079,85602,371,latest,1,1,45840.0,67695,107520,1,42,103,6239,0.0
217439,15261,15261,85616,261,latest,0,1,42960.0,31636,2526,17,39,151,9244,14110.166666666664
217441,15266,15266,85616,261,latest,0,1,47400.0,31636,2526,17,39,151,9244,22095.125
217516,77254,77254,85633,5,old,0,1,79680.0,13552,1670,9,44,114,5236,39840.5
217521,19637,19637,85636,296,old,1,1,2793660.0,122141,7488,1,64,263,10097,0.0
217555,24311,24311,85655,127,latest,0,1,0.0,56659,1612,15,0,214,8181,0.0
217624,131878,131878,85682,481,old,0,1,730440.0,9809,14641,9,3,48,6878,0.0
217630,165957,165957,85685,127,intermediate,1,1,24960.0,69705,761,1,28,336,4229,12480.5
217631,25251,25251,85685,127,intermediate,1,1,32400.0,106200,2027,9,66,255,1923,19120.33333333333
217663,17075,17075,85701,127,latest,0,1,0.0,104035,819,8,21,139,2944,0.0
217664,111188,111188,85701,127,latest,0,1,180.0,126140,10803,8,40,84,5036,90.5
217692,83140,83140,85702,16,latest,1,1,60.0,36500,1024,11,35,148,662,0.0
217719,74930,74930,85714,9,old,1,1,841740.0,72120,13184,16,56,256,173,0.0
217723,3618,3618,85716,473,old,0,1,0.0,83521,178688,8,40,313,3642,0.0
217766,188610,188610,85732,249,old,0,1,0.0,89921,1913,1,28,283,4229,0.0
217799,113071,113071,85739,3,intermediate,0,1,4440.0,47622,547,9,9,244,3578,2220.5
217838,48061,48061,85755,207,intermediate,1,1,272340.0,92183,6246,11,35,20,6295,157834.42857142858
217842,101737,101737,85756,463,old,0,1,60.0,7196,1465,13,5,65,431,0.0
217882,182903,182903,85760,386,latest,1,1,674640.0,37336,7296,8,40,84,231,337320.5
217885,198381,198381,85761,231,latest,1,1,0.0,42148,25408,8,40,313,3642,0.0
217893,92939,92939,85764,385,old,0,1,51300.0,117580,10816,10,63,220,12,27080.33333333333
217970,37540,37540,85789,261,old,0,1,1636200.0,110337,737,14,61,132,6361,888043.0
217972,234183,234183,85791,469,intermediate,0,1,0.0,64795,12076,9,3,238,82,0.0
218008,225966,225966,85793,393,latest,0,1,1987440.0,11366,6073,11,35,20,5622,1004432.3846153845
218012,222952,222952,85797,371,latest,0,1,600.0,1036,52121,9,3,172,6766,0.0
218043,85691,85691,85813,5,latest,0,1,1560.0,1528,7320,9,44,114,3528,0.0
218046,149715,149715,85813,5,latest,0,1,62520.0,125578,896,11,51,15,4432,28425.25
218048,99174,99174,85813,5,latest,0,1,66240.0,29402,313,11,76,147,9583,40960.16666666666
218051,31856,31856,85813,5,latest,0,1,130020.0,425,1025,4,74,292,4524,69033.44444444444
218064,48372,48372,85813,5,latest,0,1,516000.0,103564,1013,17,39,151,8909,213523.68181818182
218088,126344,126344,85819,207,old,1,1,0.0,30048,2496,10,43,264,5386,0.0
218090,234191,234191,85821,508,latest,0,1,0.0,41906,2688,9,66,255,1077,0.0
218094,6256,6256,85822,382,intermediate,0,1,14940.0,89232,58880,1,42,157,6483,5540.333333333332
218101,234193,234193,85824,452,old,0,1,15180.0,14775,312320,1,42,115,1428,0.0
218103,50146,50146,85825,473,intermediate,0,1,1906980.0,3500,5178,4,38,62,10449,953490.5
218120,234195,234195,85832,231,intermediate,1,1,209100.0,65281,2835,13,18,291,2874,0.0
218126,234197,234197,85834,386,latest,1,1,69300.0,120400,165760,1,36,28,9314,0.0
218168,182088,182088,85850,3,old,1,1,0.0,43165,5702,16,68,326,5544,0.0
218169,204569,204569,85850,320,old,1,1,360.0,130052,384,14,29,257,8050,180.5
218170,19230,19230,85850,320,old,1,1,1860.0,8860,844,11,70,322,4129,740.3333333333335
218171,163695,163695,85850,320,old,1,1,19200.0,16369,92928,8,40,313,1943,5355.25
218184,149868,149868,85857,334,intermediate,0,1,123120.0,55805,2880,14,29,199,8596,61560.5
218202,7334,7334,85861,231,intermediate,0,1,536640.0,74406,12889,4,74,292,3399,259005.25
218205,218426,218426,85863,127,old,0,1,0.0,55346,1587,4,38,62,5049,0.5
218206,234199,234199,85863,127,old,0,1,0.0,75844,736,7,31,271,1595,0.3333333333333333
218207,234201,234201,85863,127,old,0,1,0.0,43307,441,17,8,279,5933,0.25
218210,77995,77995,85863,127,old,0,1,6420.0,103311,2361,14,62,324,7394,934.4285714285713
218299,182842,182842,85903,465,old,1,1,0.0,22443,889,14,61,132,8818,0.0
218322,160631,160631,85913,422,old,0,1,550920.0,50543,3737,11,35,20,6295,342184.6923076923
218323,160632,160632,85913,422,old,0,1,594540.0,50543,3737,11,35,20,6295,360210.0714285714
218327,160636,160636,85913,422,old,0,1,784800.0,50543,3737,11,35,20,6295,444536.72222222225
218332,160641,160641,85913,422,old,0,1,1122060.0,50543,3737,11,35,20,6295,568698.304347826
218377,234214,234214,85928,383,intermediate,0,1,3125580.0,8678,1280,7,71,121,2874,0.0
218378,234215,234215,85928,383,intermediate,0,1,3125760.0,8678,1280,7,71,121,2874,1562880.5
218390,109105,109105,85933,296,old,0,1,0.0,52683,4602,16,56,256,3484,0.0
218397,63724,63724,85933,145,old,0,1,1362360.0,95847,29779,9,3,159,4719,545535.125
218410,60453,60453,85937,207,latest,0,1,637860.0,64835,8960,11,76,147,7455,253896.1
218466,19231,19231,85961,127,latest,1,1,10200.0,8860,844,11,70,322,4129,0.0
218573,144992,144992,85993,16,latest,0,1,25260.0,25755,1033,4,1,111,4064,0.0
218620,177600,177600,86010,244,intermediate,1,1,10620.0,120699,4544,0,45,73,3774,0.0
218646,216854,216854,86022,145,old,1,1,0.0,77656,896,0,45,138,878,0.0
218692,115783,115783,86051,250,intermediate,0,1,21720.0,75582,5324,1,42,103,5164,10860.5
218697,154598,154598,86051,250,intermediate,0,1,971160.0,100323,1523,4,74,292,2076,373020.1428571429
218706,131865,131865,86058,145,old,0,1,223320.0,120524,2237,4,74,292,332,111660.5
218720,117725,117725,86064,508,latest,0,1,9300.0,4762,4480,13,78,134,7631,4650.5
218742,234244,234244,86075,37,latest,1,1,20340.0,113299,5113,16,19,306,1194,10170.5
218765,126345,126345,86086,213,latest,1,1,15720.0,30048,2496,10,43,264,5386,7860.5
218771,21293,21293,86088,371,old,1,1,0.0,42631,9984,8,40,84,763,0.0
218838,143669,143669,86116,386,latest,0,1,238680.0,118475,33216,1,42,30,5282,158760.33333333337
218840,77258,77258,86118,479,latest,0,1,0.0,13552,1670,9,44,114,5236,0.0
218843,88638,88638,86120,371,latest,1,1,70680.0,102341,2816,16,56,17,5622,35340.5
218845,135122,135122,86122,386,latest,1,1,0.0,14546,1082,14,61,186,6361,0.0
218854,232755,232755,86127,145,intermediate,0,1,0.0,57159,51788,9,3,172,132,0.0
218892,20713,20713,86142,3,latest,0,1,0.0,81137,2508,4,1,111,820,0.0
218893,94546,94546,86142,3,latest,0,1,0.0,89727,425,4,1,111,4064,0.5
218904,234259,234259,86144,390,latest,1,1,0.0,131118,864,14,62,315,2994,0.0
218910,80268,80268,86144,283,latest,1,1,23760.0,31143,54681,9,3,27,5259,11588.714285714286
218952,36457,36457,86162,385,latest,0,1,0.0,13581,18224,8,40,84,1887,0.0
218961,106656,106656,86162,385,latest,0,1,28320.0,10497,6016,12,57,85,5267,5970.1
218993,106288,106288,86176,244,intermediate,0,1,64080.0,113676,30016,1,42,157,2874,32040.5
218996,83914,83914,86176,244,intermediate,0,1,108840.0,100477,7294,17,8,159,5276,69144.2
219029,58257,58257,86189,371,intermediate,0,1,428220.0,127900,3520,1,28,283,908,153192.2
219057,234275,234275,86204,150,old,0,1,0.0,132625,1267,4,38,62,10412,0.0
219065,146715,146715,86212,300,old,0,1,5160.0,101298,6145,17,26,233,9749,0.0
219106,192107,192107,86230,178,intermediate,0,1,338880.0,129263,1305,17,39,252,977,169440.5
219107,234283,234283,86230,178,intermediate,0,1,440340.0,113803,640,13,18,291,8535,259740.33333333328
219119,202825,202825,86239,207,latest,0,1,0.0,125373,3001,13,67,141,9463,0.0
219124,218179,218179,86242,244,old,0,1,0.0,124441,4467,9,9,41,7791,0.0
219138,2234,2234,86242,244,old,0,1,114660.0,17814,505,12,57,171,3483,27128.066666666666
219139,234291,234291,86242,244,old,0,1,519540.0,122675,640,4,1,111,9362,57903.8125
219166,214707,214707,86252,440,latest,0,1,46320.0,125545,2172,17,26,328,2874,0.0
219188,114015,114015,86263,382,latest,1,1,64860.0,33265,10048,10,63,216,4702,0.0
219240,93528,93528,86280,129,old,1,1,0.0,41184,1367,17,8,113,6318,0.0
219260,105726,105726,86291,7,latest,1,1,0.0,46626,953,14,62,324,1046,0.0
219332,34021,34021,86321,127,intermediate,0,1,0.0,119695,3827,9,9,244,10412,0.0
219347,34031,34031,86321,127,intermediate,0,1,862260.0,119695,3827,9,9,244,10412,331196.3125
219354,209326,209326,86329,371,latest,0,1,0.0,78840,2298,13,78,134,2466,0.0
219381,221597,221597,86345,371,latest,1,1,0.0,73227,683,17,39,151,8834,0.0
219400,125668,125668,86350,283,latest,0,1,345960.0,11986,2873,13,52,275,4833,166415.08333333337
219446,152300,152300,86361,120,latest,1,1,370140.0,128995,23424,1,42,220,1617,196236.2
219479,80713,80713,86380,195,intermediate,0,1,151860.0,2454,1651,4,74,292,6835,0.0
219485,234337,234337,86386,145,latest,0,1,0.0,28036,170,17,8,113,7059,0.0
219494,89792,89792,86389,495,old,0,1,0.0,60796,3584,4,38,62,4620,0.0
219563,172963,172963,86413,207,latest,1,1,60.0,88777,998,11,51,15,9325,0.0
219566,234352,234352,86415,207,latest,0,1,0.0,109115,652,11,51,290,5736,0.0
219576,234355,234355,86417,127,latest,0,1,0.0,108384,3968,4,74,292,9658,0.0
219634,36526,36526,86432,491,intermediate,0,1,480.0,13260,13001,8,40,84,5036,240.5
219652,62478,62478,86432,491,intermediate,0,1,488160.0,113763,352,0,45,117,1457,135873.05
219660,180338,180338,86435,3,latest,1,1,0.0,59014,928,0,45,73,2831,0.0
219661,234360,234360,86435,3,latest,0,1,0.0,39265,1472,14,61,132,4746,0.5
219662,234372,234372,86435,3,latest,0,1,0.0,95787,1792,7,33,202,1346,0.3333333333333333
219663,183042,183042,86435,3,latest,1,1,360.0,49563,6592,9,3,97,9174,90.25
219738,171004,171004,86452,206,intermediate,1,1,80160.0,90565,2355,13,58,273,1655,24316.066666666666
219739,231625,231625,86453,163,latest,1,1,0.0,57800,3072,0,45,138,1954,0.0
219747,137712,137712,86458,190,intermediate,1,1,170280.0,81606,5512,17,39,151,3289,0.0
219748,234378,234378,86458,190,intermediate,1,1,251040.0,67857,3712,17,8,279,1252,125520.5
219756,234386,234386,86458,190,intermediate,1,1,850320.0,67857,3712,17,8,279,1252,359778.1
219775,97024,97024,86463,190,latest,1,1,0.0,86831,8920,8,21,268,8310,0.0
219776,187611,187611,86463,190,latest,1,1,0.0,9896,1088,17,39,252,10374,0.5
219777,187616,187616,86463,190,latest,1,1,0.0,9896,1088,17,39,252,10374,0.3333333333333333
219837,134717,134717,86481,207,latest,0,1,33300.0,80104,2432,0,45,138,5427,15030.166666666664
219878,69814,69814,86490,129,intermediate,0,1,60.0,68895,3974,9,44,114,9776,0.0
219889,190240,190240,86496,504,latest,1,1,1715460.0,119290,28788,1,28,314,2844,0.0
219909,184980,184980,86508,190,intermediate,0,1,0.0,124911,2121,11,70,322,3109,0.0
219917,48067,48067,86508,190,intermediate,0,1,91320.0,92183,6246,11,35,20,6295,35166.77777777778
219925,17085,17085,86510,296,old,0,1,32880.0,104035,819,8,21,139,2944,0.0
219926,137867,137867,86511,207,latest,1,1,82320.0,16703,425,4,1,111,4064,0.0
219934,2235,2235,86519,371,latest,0,1,0.0,17814,505,12,57,171,3483,0.0
219948,183302,183302,86524,231,latest,0,1,0.0,131162,1907,4,38,62,2106,0.0
219957,9995,9995,86526,7,intermediate,1,1,247620.0,76717,58252,9,3,27,234,89620.11111111111
219995,63784,63784,86545,493,old,0,1,877260.0,80559,3136,12,57,85,1713,154610.16666666663
220013,99892,99892,86553,186,latest,0,1,168780.0,80239,2873,13,18,291,771,0.0
220015,28026,28026,86554,120,latest,0,1,0.0,40001,1049,7,31,12,4309,0.0
220040,218228,218228,86564,163,latest,0,1,900.0,22039,57,7,24,100,516,450.5
220047,234416,234416,86574,190,old,0,1,0.0,126993,59904,1,42,103,2412,0.0
220048,234415,234415,86574,190,old,0,1,420.0,42042,34598,10,63,303,1283,210.5
220052,234414,234414,86574,190,old,0,1,30480.0,61258,9242,12,57,85,9723,16010.166666666664
220057,234413,234413,86574,190,old,0,1,50100.0,112232,1580,17,39,151,2740,30463.727272727272
220062,234421,234421,86574,190,old,0,1,191820.0,95145,14080,8,40,84,5036,64372.5625
220066,9312,9312,86574,190,old,0,1,208020.0,114286,27520,1,64,263,2270,91212.05
220079,213079,213079,86582,129,latest,0,1,0.0,5535,4151,17,26,233,4654,0.0
220124,122446,122446,86606,213,latest,1,1,0.0,69123,560,16,4,119,4735,0.0
220220,58264,58264,86657,127,intermediate,1,1,30360.0,127900,3520,1,28,283,908,0.0
220231,31863,31863,86662,127,latest,1,1,71760.0,425,1025,4,74,292,4524,0.0
220287,63411,63411,86684,242,old,0,1,33120.0,89373,2496,17,8,113,10025,0.0
220299,162839,162839,86693,32,intermediate,0,1,0.0,60572,832,7,54,217,4601,0.0
220300,170249,170249,86693,32,intermediate,0,1,0.0,47411,4032,17,8,9,1961,0.5
220374,213234,213234,86711,3,latest,1,1,628560.0,126217,114560,1,42,157,9314,205074.5909090909
220416,166905,166905,86730,190,intermediate,1,1,331080.0,43217,1555,17,69,59,5611,132225.125
220417,166906,166906,86730,190,intermediate,1,1,359220.0,43217,1555,17,69,59,5611,157446.77777777778
220436,84827,84827,86734,127,intermediate,0,1,192420.0,40299,90880,1,36,28,8536,102996.2
220446,3636,3636,86738,120,old,1,1,342420.0,83521,178688,8,40,313,3642,171210.5
220465,147951,147951,86748,151,latest,1,1,428700.0,98317,6048,17,8,279,1961,0.0
220473,178796,178796,86751,145,intermediate,0,1,170220.0,113504,633,13,78,134,7631,57000.33333333334
220477,124227,124227,86755,129,latest,0,1,23760.0,126866,12675,8,40,84,5036,0.0
220554,168433,168433,86777,371,intermediate,0,1,0.0,122657,1344,7,31,12,8411,0.0
220555,232577,232577,86777,371,intermediate,0,1,0.0,16001,563,4,74,292,6835,0.5
220557,13794,13794,86777,371,intermediate,0,1,3000.0,33633,2092,13,58,102,1344,1470.25
220594,14281,14281,86777,371,intermediate,0,1,254400.0,65275,5760,1,64,263,10099,83549.29268292683
220595,111822,111822,86777,371,intermediate,0,1,297000.0,2117,4409,1,59,144,9397,88631.45238095238
220600,144686,144686,86780,469,latest,0,1,89940.0,45993,12620,8,40,84,5036,44970.5
220609,130016,130016,86785,249,intermediate,0,1,892080.0,29588,3193,10,63,295,12,0.0
220661,85694,85694,86797,296,latest,1,1,608820.0,1528,7320,9,44,114,3528,247760.33333333328
220665,166288,166288,86802,465,latest,1,1,0.0,28753,8407,9,44,16,7441,0.0
220666,234463,234463,86802,465,latest,1,1,0.0,72780,1075,4,74,292,2076,0.5
220717,81094,81094,86817,126,latest,0,1,857520.0,65969,218,17,39,151,124,374417.2857142858
220745,170299,170299,86831,37,latest,1,1,0.0,117986,633,6,14,101,5704,0.0
220746,55445,55445,86832,371,latest,1,1,34140.0,72955,2344,0,6,145,2056,0.0
220782,56898,56898,86848,5,intermediate,0,1,0.0,22105,1536,15,79,107,6923,0.0
220801,234478,234478,86863,129,latest,0,1,123240.0,38624,1894,13,78,134,375,72343.0
220803,234479,234479,86863,129,latest,0,1,127440.0,38624,1894,13,78,134,375,84560.11111111111
220815,199006,199006,86869,3,latest,1,1,608760.0,10592,2584,4,74,292,5748,304380.5
220834,227929,227929,86875,3,latest,1,1,0.0,16057,2373,7,31,12,5902,0.0
220839,161212,161212,86875,3,latest,1,1,57240.0,32903,960,1,12,301,7455,24950.16666666667
220862,70081,70081,86881,283,old,0,1,45780.0,104543,2169,13,67,170,7494,0.0
220863,70082,70082,86881,283,old,0,1,106080.0,104543,2169,13,67,170,7494,53040.5
220868,234492,234492,86883,407,latest,0,1,159960.0,94928,910,4,74,292,4524,0.0
220869,234493,234493,86883,407,latest,1,1,253500.0,94928,910,4,74,292,4524,126750.5
220978,229096,229096,86909,244,old,0,1,922500.0,6038,1184,1,36,203,7069,412220.16666666674
220979,229097,229097,86909,244,old,0,1,932940.0,6038,1184,1,36,203,7069,486608.7142857143
221024,80722,80722,86926,3,latest,0,1,0.0,2454,1651,4,74,292,6835,0.0
221033,27248,27248,86926,3,latest,0,1,143460.0,95249,377,12,57,44,2888,41208.1
221036,234511,234511,86926,3,latest,1,1,504480.0,129874,3321,1,28,283,4904,95446.23076923077
221091,197011,197011,86932,283,latest,0,1,0.0,15313,69760,6,14,247,7470,0.0
221109,234514,234514,86941,242,intermediate,1,1,18180.0,102350,921,7,71,228,6353,10704.2
221111,1180,1180,86941,242,intermediate,1,1,20520.0,79328,3717,17,26,328,5410,13285.857142857143
221117,234515,234515,86941,242,intermediate,1,1,168180.0,102350,921,7,71,228,6353,55606.23076923077
221143,110529,110529,86944,336,old,0,1,7260.0,109936,1913,4,1,111,5089,0.0
221162,108000,108000,86950,190,intermediate,0,1,3060.0,71978,4480,13,67,32,6423,0.0
221169,68023,68023,86953,244,old,0,1,0.0,24920,2553,14,62,333,9341,0.0
221170,211196,211196,86953,244,old,0,1,0.0,21688,2048,4,38,62,2106,0.5
221183,173081,173081,86955,296,old,1,1,0.0,12533,256,7,46,285,9043,0.0
221191,169484,169484,86961,371,latest,1,1,0.0,59336,851,10,63,303,9799,0.0
221192,195515,195515,86961,371,latest,1,1,0.0,98586,1017,12,57,171,4628,0.5
221193,228928,228928,86961,151,latest,1,1,0.0,3552,30656,16,68,326,3561,0.3333333333333333
221194,234525,234525,86961,371,latest,1,1,0.0,106558,3257,7,31,271,4396,0.25
221195,234527,234527,86961,371,latest,1,1,0.0,57732,2048,14,29,199,4751,0.2
221203,234519,234519,86961,371,latest,1,1,3780.0,35804,1913,8,40,84,6498,784.6923076923077
221252,194487,194487,86983,145,intermediate,0,1,0.0,86882,1280,7,33,202,10457,0.0
221276,126347,126347,86994,190,old,1,1,0.0,30048,2496,10,43,264,5386,0.0
221288,100206,100206,86998,440,latest,0,1,13980.0,24256,4032,6,49,60,8941,8020.333333333332
221338,159080,159080,87009,207,old,0,1,12060.0,105227,4787,9,66,193,3680,5520.2
221360,43818,43818,87012,409,latest,1,1,0.0,69585,1895,17,8,159,83,0.0
221368,164639,164639,87018,371,intermediate,0,1,257100.0,9240,1913,13,78,72,9767,128550.5
221370,164641,164641,87018,371,intermediate,0,1,278760.0,9240,1913,13,78,72,9767,203580.25
221445,111301,111301,87043,190,intermediate,0,1,0.0,2408,19975,9,9,41,9789,0.0
221446,118372,118372,87043,190,intermediate,0,1,0.0,59680,3579,12,57,18,6192,0.5
221447,125691,125691,87043,190,intermediate,0,1,0.0,11986,2873,13,52,275,4833,0.3333333333333333
221448,168434,168434,87043,190,intermediate,0,1,0.0,122657,1344,7,31,12,8411,0.25
221449,200220,200220,87043,190,intermediate,0,1,0.0,33482,3945,17,8,113,4716,0.2
221450,134552,134552,87043,190,intermediate,0,1,240.0,106877,1408,9,37,142,4371,40.16666666666666
